Trial,Start Location,Desination,Deadline,Successful?
Trial 0,"(4, 2)","(7, 1)",20,Yes
Trial 1,"(5, 6)","(5, 1)",25,No
Trial 2,"(5, 2)","(6, 5)",20,No
Trial 3,"(3, 2)","(8, 6)",45,No
Trial 4,"(1, 3)","(7, 6)",45,No
Trial 5,"(1, 1)","(8, 2)",40,No
Trial 6,"(7, 1)","(6, 5)",25,No
Trial 7,"(1, 4)","(5, 2)",30,No
Trial 8,"(4, 6)","(7, 4)",25,No
Trial 9,"(5, 1)","(5, 6)",25,No
Trial 10,"(8, 6)","(3, 4)",35,No
Trial 11,"(6, 6)","(3, 2)",35,No
Trial 12,"(1, 5)","(8, 3)",45,No
Trial 13,"(7, 4)","(3, 4)",20,No
Trial 14,"(2, 1)","(7, 6)",50,No
Trial 15,"(8, 5)","(5, 1)",35,No
Trial 16,"(8, 3)","(6, 1)",20,No
Trial 17,"(8, 2)","(5, 4)",25,No
Trial 18,"(1, 1)","(3, 4)",25,No
Trial 19,"(6, 2)","(3, 4)",25,No
Trial 20,"(2, 5)","(7, 6)",30,No
Trial 21,"(5, 5)","(8, 1)",35,No
Trial 22,"(8, 6)","(1, 5)",40,No
Trial 23,"(5, 2)","(6, 6)",25,No
Trial 24,"(4, 1)","(7, 5)",35,No
Trial 25,"(8, 5)","(4, 4)",25,No
Trial 26,"(5, 5)","(7, 2)",25,No
Trial 27,"(3, 3)","(8, 3)",25,No
Trial 28,"(4, 6)","(6, 1)",35,No
Trial 29,"(3, 3)","(7, 5)",30,No
Trial 30,"(1, 5)","(4, 6)",20,No
Trial 31,"(2, 6)","(7, 1)",50,No
Trial 32,"(2, 3)","(8, 3)",30,Yes
Trial 33,"(8, 1)","(4, 6)",45,No
Trial 34,"(2, 4)","(4, 6)",20,No
Trial 35,"(2, 3)","(7, 1)",35,No
Trial 36,"(1, 2)","(7, 1)",35,No
Trial 37,"(1, 4)","(4, 1)",30,No
Trial 38,"(3, 4)","(6, 3)",20,No
Trial 39,"(1, 6)","(6, 5)",30,No
Trial 40,"(3, 6)","(7, 3)",35,No
Trial 41,"(1, 3)","(3, 6)",25,No
Trial 42,"(8, 1)","(2, 5)",50,No
Trial 43,"(4, 4)","(1, 3)",20,No
Trial 44,"(8, 5)","(4, 5)",20,Yes
Trial 45,"(3, 1)","(4, 5)",25,No
Trial 46,"(1, 1)","(5, 6)",45,No
Trial 47,"(3, 5)","(5, 3)",20,No
Trial 48,"(4, 6)","(6, 3)",25,No
Trial 49,"(4, 1)","(1, 6)",40,No
Trial 50,"(8, 4)","(2, 6)",40,No
Trial 51,"(8, 1)","(3, 2)",30,No
Trial 52,"(7, 4)","(8, 1)",20,No
Trial 53,"(8, 4)","(4, 3)",25,No
Trial 54,"(4, 2)","(5, 5)",20,No
Trial 55,"(1, 1)","(5, 2)",25,No
Trial 56,"(2, 2)","(3, 5)",20,No
Trial 57,"(6, 2)","(5, 5)",20,No
Trial 58,"(4, 3)","(7, 2)",20,No
Trial 59,"(2, 4)","(7, 1)",40,No
Trial 60,"(7, 1)","(3, 1)",20,Yes
Trial 61,"(1, 3)","(7, 3)",30,No
Trial 62,"(5, 1)","(2, 2)",20,No
Trial 63,"(8, 3)","(2, 1)",40,No
Trial 64,"(5, 4)","(2, 2)",25,No
Trial 65,"(1, 3)","(4, 1)",25,No
Trial 66,"(8, 4)","(3, 3)",30,No
Trial 67,"(6, 4)","(2, 5)",25,No
Trial 68,"(2, 6)","(8, 2)",50,No
Trial 69,"(6, 5)","(5, 1)",25,No
Trial 70,"(3, 6)","(5, 3)",25,No
Trial 71,"(1, 1)","(8, 2)",40,No
Trial 72,"(8, 3)","(5, 2)",20,No
Trial 73,"(6, 4)","(3, 5)",20,No
Trial 74,"(6, 3)","(3, 6)",30,No
Trial 75,"(8, 6)","(1, 4)",45,No
Trial 76,"(1, 3)","(3, 6)",25,No
Trial 77,"(8, 3)","(1, 4)",40,No
Trial 78,"(7, 1)","(3, 6)",45,No
Trial 79,"(2, 5)","(5, 3)",25,No
Trial 80,"(1, 4)","(5, 5)",25,No
Trial 81,"(8, 6)","(3, 3)",40,No
Trial 82,"(1, 2)","(8, 2)",35,Yes
Trial 83,"(4, 1)","(4, 6)",25,No
Trial 84,"(2, 2)","(5, 6)",35,No
Trial 85,"(6, 6)","(4, 2)",30,No
Trial 86,"(3, 5)","(3, 1)",20,No
Trial 87,"(1, 2)","(8, 2)",35,No
Trial 88,"(1, 5)","(7, 2)",45,No
Trial 89,"(4, 2)","(8, 3)",25,No
Trial 90,"(8, 4)","(4, 5)",25,No
Trial 91,"(1, 4)","(5, 4)",20,No
Trial 92,"(5, 4)","(8, 6)",25,No
Trial 93,"(6, 2)","(2, 3)",25,No
Trial 94,"(8, 1)","(6, 4)",25,No
Trial 95,"(6, 4)","(3, 5)",20,No
Trial 96,"(8, 2)","(6, 4)",20,No
Trial 97,"(8, 3)","(2, 6)",45,No
Trial 98,"(8, 5)","(7, 1)",25,No
Trial 99,"(6, 6)","(2, 1)",45,No
