Trial,Start Location,Desination,Deadline,Successful?
Trial 0,"(6, 2)","(7, 6)",25,Yes
Trial 1,"(2, 3)","(6, 6)",35,Yes
Trial 2,"(1, 6)","(6, 4)",35,No
Trial 3,"(6, 5)","(3, 2)",30,No
Trial 4,"(4, 5)","(5, 2)",20,No
Trial 5,"(4, 6)","(7, 3)",30,No
Trial 6,"(6, 3)","(2, 2)",25,Yes
Trial 7,"(8, 5)","(5, 4)",20,No
Trial 8,"(2, 4)","(4, 6)",20,No
Trial 9,"(3, 1)","(6, 5)",35,No
Trial 10,"(6, 2)","(2, 6)",40,No
Trial 11,"(7, 3)","(3, 6)",35,No
Trial 12,"(2, 1)","(1, 5)",25,No
Trial 13,"(8, 6)","(1, 4)",45,No
Trial 14,"(6, 4)","(1, 2)",35,Yes
Trial 15,"(2, 5)","(7, 2)",40,Yes
Trial 16,"(8, 6)","(3, 4)",35,Yes
Trial 17,"(3, 5)","(1, 3)",20,Yes
Trial 18,"(7, 6)","(1, 4)",40,Yes
Trial 19,"(1, 3)","(7, 5)",40,Yes
Trial 20,"(8, 2)","(4, 5)",35,No
Trial 21,"(2, 6)","(1, 1)",30,Yes
Trial 22,"(7, 2)","(5, 6)",30,Yes
Trial 23,"(7, 3)","(1, 5)",40,No
Trial 24,"(8, 4)","(6, 2)",20,Yes
Trial 25,"(1, 1)","(8, 6)",60,Yes
Trial 26,"(5, 5)","(7, 2)",25,No
Trial 27,"(7, 3)","(1, 1)",40,No
Trial 28,"(8, 5)","(1, 6)",40,No
Trial 29,"(7, 2)","(6, 6)",25,No
Trial 30,"(8, 2)","(1, 1)",40,Yes
Trial 31,"(8, 6)","(6, 1)",35,Yes
Trial 32,"(3, 2)","(5, 4)",20,Yes
Trial 33,"(1, 3)","(8, 5)",45,Yes
Trial 34,"(3, 1)","(8, 5)",45,Yes
Trial 35,"(6, 3)","(2, 6)",35,No
Trial 36,"(4, 6)","(8, 6)",20,No
Trial 37,"(7, 5)","(1, 2)",45,Yes
Trial 38,"(1, 5)","(7, 5)",30,Yes
Trial 39,"(6, 4)","(4, 6)",20,No
Trial 40,"(7, 5)","(1, 2)",45,Yes
Trial 41,"(5, 5)","(1, 5)",20,No
Trial 42,"(2, 1)","(7, 4)",40,No
Trial 43,"(8, 5)","(1, 4)",40,Yes
Trial 44,"(5, 6)","(6, 3)",20,No
Trial 45,"(3, 5)","(6, 4)",20,No
Trial 46,"(3, 2)","(8, 3)",30,Yes
Trial 47,"(7, 6)","(5, 2)",30,No
Trial 48,"(2, 6)","(4, 2)",30,No
Trial 49,"(7, 4)","(3, 6)",30,No
Trial 50,"(6, 3)","(8, 1)",20,No
Trial 51,"(5, 6)","(6, 1)",30,No
Trial 52,"(3, 5)","(7, 1)",40,No
Trial 53,"(6, 4)","(5, 1)",20,Yes
Trial 54,"(4, 5)","(7, 1)",35,No
Trial 55,"(1, 6)","(6, 1)",50,No
Trial 56,"(4, 4)","(7, 1)",30,Yes
Trial 57,"(8, 1)","(5, 6)",40,No
Trial 58,"(1, 6)","(6, 1)",50,Yes
Trial 59,"(6, 5)","(1, 6)",30,No
Trial 60,"(8, 2)","(5, 6)",35,No
Trial 61,"(7, 1)","(6, 4)",20,No
Trial 62,"(8, 4)","(4, 1)",35,Yes
Trial 63,"(1, 1)","(7, 3)",40,Yes
Trial 64,"(5, 6)","(8, 5)",20,No
Trial 65,"(8, 2)","(7, 6)",25,No
Trial 66,"(1, 3)","(7, 1)",40,No
Trial 67,"(4, 4)","(8, 4)",20,Yes
Trial 68,"(2, 1)","(4, 6)",35,Yes
Trial 69,"(4, 5)","(1, 1)",35,Yes
Trial 70,"(3, 5)","(5, 1)",30,No
Trial 71,"(8, 2)","(1, 3)",40,No
Trial 72,"(6, 6)","(8, 2)",30,No
Trial 73,"(4, 6)","(6, 3)",25,No
Trial 74,"(7, 6)","(3, 6)",20,No
Trial 75,"(5, 6)","(8, 3)",30,No
Trial 76,"(1, 6)","(1, 1)",25,No
Trial 77,"(8, 5)","(3, 4)",30,No
Trial 78,"(3, 3)","(5, 1)",20,No
Trial 79,"(8, 6)","(7, 1)",30,Yes
Trial 80,"(8, 6)","(2, 5)",35,Yes
Trial 81,"(4, 2)","(6, 4)",20,Yes
Trial 82,"(3, 6)","(4, 1)",30,Yes
Trial 83,"(4, 4)","(8, 2)",30,No
Trial 84,"(8, 1)","(5, 3)",25,No
Trial 85,"(3, 4)","(6, 2)",25,No
Trial 86,"(2, 3)","(5, 1)",25,No
Trial 87,"(5, 4)","(3, 1)",25,Yes
Trial 88,"(4, 2)","(8, 2)",20,No
Trial 89,"(7, 3)","(8, 6)",20,Yes
Trial 90,"(1, 3)","(6, 3)",25,Yes
Trial 91,"(6, 4)","(2, 6)",30,No
Trial 92,"(5, 4)","(8, 2)",25,No
Trial 93,"(5, 6)","(2, 1)",40,No
Trial 94,"(1, 2)","(2, 5)",20,No
Trial 95,"(4, 4)","(1, 2)",25,Yes
Trial 96,"(5, 3)","(3, 1)",20,Yes
Trial 97,"(8, 4)","(4, 4)",20,Yes
Trial 98,"(6, 6)","(1, 5)",30,No
Trial 99,"(7, 6)","(1, 3)",45,Yes
