Trial,Start Location,Desination,Deadline,Successful?
Trial 0,"(2, 3)","(6, 2)",25,No
Trial 1,"(5, 1)","(7, 6)",35,No
Trial 2,"(1, 1)","(7, 2)",35,No
Trial 3,"(3, 3)","(7, 4)",25,No
Trial 4,"(7, 5)","(4, 1)",35,No
Trial 5,"(7, 2)","(1, 4)",40,No
Trial 6,"(7, 3)","(5, 5)",20,No
Trial 7,"(6, 6)","(1, 1)",50,No
Trial 8,"(1, 6)","(2, 3)",20,No
Trial 9,"(8, 2)","(2, 2)",30,No
Trial 10,"(8, 2)","(2, 1)",35,No
Trial 11,"(6, 6)","(3, 2)",35,No
Trial 12,"(3, 5)","(8, 6)",30,No
Trial 13,"(7, 2)","(3, 6)",40,No
Trial 14,"(5, 1)","(1, 2)",25,No
Trial 15,"(5, 4)","(2, 2)",25,No
Trial 16,"(1, 5)","(6, 1)",45,No
Trial 17,"(6, 3)","(1, 3)",25,No
Trial 18,"(4, 3)","(1, 4)",20,No
Trial 19,"(1, 1)","(4, 3)",25,No
Trial 20,"(2, 5)","(8, 3)",40,No
Trial 21,"(7, 3)","(4, 5)",25,No
Trial 22,"(5, 1)","(7, 6)",35,No
Trial 23,"(5, 4)","(1, 2)",30,No
Trial 24,"(1, 2)","(6, 4)",35,No
Trial 25,"(6, 6)","(4, 2)",30,No
Trial 26,"(8, 3)","(3, 1)",35,No
Trial 27,"(1, 2)","(7, 1)",35,No
Trial 28,"(3, 3)","(4, 6)",20,No
Trial 29,"(3, 5)","(7, 3)",30,No
Trial 30,"(2, 2)","(7, 4)",35,No
Trial 31,"(6, 6)","(2, 5)",25,No
Trial 32,"(1, 2)","(3, 6)",30,No
Trial 33,"(1, 2)","(5, 3)",25,No
Trial 34,"(8, 6)","(6, 4)",20,No
Trial 35,"(5, 2)","(2, 4)",25,No
Trial 36,"(2, 2)","(7, 3)",30,No
Trial 37,"(8, 2)","(5, 1)",20,No
Trial 38,"(1, 1)","(3, 6)",35,No
Trial 39,"(2, 6)","(8, 2)",50,No
Trial 40,"(7, 1)","(1, 3)",40,No
Trial 41,"(3, 5)","(6, 3)",25,No
Trial 42,"(8, 1)","(3, 4)",40,No
Trial 43,"(3, 2)","(1, 6)",30,No
Trial 44,"(7, 6)","(6, 3)",20,No
Trial 45,"(8, 3)","(4, 6)",35,No
Trial 46,"(6, 2)","(6, 6)",20,No
Trial 47,"(5, 2)","(8, 1)",20,No
Trial 48,"(6, 2)","(8, 4)",20,No
Trial 49,"(2, 2)","(6, 5)",35,No
Trial 50,"(3, 2)","(5, 5)",25,No
Trial 51,"(3, 2)","(6, 3)",20,No
Trial 52,"(1, 3)","(5, 5)",30,No
Trial 53,"(5, 4)","(2, 1)",30,No
Trial 54,"(1, 4)","(8, 4)",35,No
Trial 55,"(1, 4)","(7, 3)",35,No
Trial 56,"(7, 1)","(5, 6)",35,No
Trial 57,"(4, 1)","(1, 4)",30,No
Trial 58,"(6, 2)","(8, 5)",25,No
Trial 59,"(8, 6)","(5, 2)",35,No
Trial 60,"(8, 1)","(2, 1)",30,No
Trial 61,"(1, 1)","(7, 5)",50,No
Trial 62,"(7, 4)","(4, 1)",30,No
Trial 63,"(4, 4)","(1, 3)",20,No
Trial 64,"(7, 6)","(3, 1)",45,No
Trial 65,"(1, 3)","(4, 2)",20,No
Trial 66,"(8, 6)","(6, 4)",20,No
Trial 67,"(3, 3)","(4, 6)",20,No
Trial 68,"(4, 3)","(6, 6)",25,No
Trial 69,"(2, 6)","(4, 1)",35,No
Trial 70,"(8, 3)","(4, 1)",30,No
Trial 71,"(1, 1)","(5, 5)",40,No
Trial 72,"(7, 1)","(2, 6)",50,No
Trial 73,"(8, 4)","(5, 2)",25,No
Trial 74,"(5, 1)","(8, 6)",40,No
Trial 75,"(3, 3)","(5, 5)",20,No
Trial 76,"(5, 1)","(7, 3)",20,No
Trial 77,"(5, 5)","(1, 6)",25,No
Trial 78,"(8, 5)","(1, 2)",50,No
Trial 79,"(5, 4)","(2, 2)",25,No
Trial 80,"(2, 6)","(7, 5)",30,No
Trial 81,"(4, 4)","(8, 1)",35,No
Trial 82,"(8, 2)","(6, 4)",20,No
Trial 83,"(2, 2)","(5, 4)",25,No
Trial 84,"(1, 4)","(7, 4)",30,No
Trial 85,"(1, 6)","(7, 5)",35,No
Trial 86,"(8, 4)","(7, 1)",20,No
Trial 87,"(1, 2)","(6, 4)",35,No
Trial 88,"(4, 6)","(2, 1)",35,No
Trial 89,"(5, 1)","(6, 5)",25,No
Trial 90,"(8, 6)","(6, 4)",20,No
Trial 91,"(1, 2)","(7, 4)",40,No
Trial 92,"(3, 4)","(7, 3)",25,No
Trial 93,"(5, 3)","(2, 4)",20,No
Trial 94,"(1, 3)","(4, 5)",25,No
Trial 95,"(7, 6)","(1, 1)",55,No
Trial 96,"(8, 5)","(2, 2)",45,No
Trial 97,"(5, 6)","(4, 3)",20,No
Trial 98,"(2, 3)","(8, 6)",45,No
Trial 99,"(8, 3)","(2, 1)",40,No
