Trial,Start Location,Desination,Deadline,Successful?
Trial 0,"(4, 1)","(8, 5)",40,No
Trial 1,"(6, 3)","(1, 3)",25,No
Trial 2,"(5, 6)","(5, 1)",25,No
Trial 3,"(5, 4)","(2, 2)",25,No
Trial 4,"(6, 4)","(1, 5)",30,No
Trial 5,"(1, 4)","(5, 3)",25,No
Trial 6,"(8, 6)","(3, 5)",30,No
Trial 7,"(5, 3)","(1, 2)",25,No
Trial 8,"(2, 6)","(5, 3)",30,No
Trial 9,"(2, 5)","(1, 2)",20,No
Trial 10,"(8, 5)","(1, 3)",45,No
Trial 11,"(5, 5)","(6, 2)",20,No
Trial 12,"(5, 5)","(1, 3)",30,No
Trial 13,"(2, 4)","(6, 1)",35,No
Trial 14,"(3, 3)","(5, 6)",25,No
Trial 15,"(5, 1)","(2, 3)",25,No
Trial 16,"(5, 3)","(7, 5)",20,No
Trial 17,"(3, 3)","(7, 2)",25,No
Trial 18,"(6, 4)","(5, 1)",20,No
Trial 19,"(8, 5)","(5, 3)",25,No
Trial 20,"(4, 3)","(1, 1)",25,No
Trial 21,"(6, 2)","(1, 3)",30,No
Trial 22,"(1, 1)","(5, 4)",35,No
Trial 23,"(4, 4)","(7, 1)",30,No
Trial 24,"(5, 2)","(1, 3)",25,No
Trial 25,"(8, 1)","(7, 4)",20,No
Trial 26,"(5, 1)","(4, 4)",20,No
Trial 27,"(1, 1)","(1, 6)",25,No
Trial 28,"(7, 3)","(4, 4)",20,No
Trial 29,"(5, 3)","(7, 1)",20,No
Trial 30,"(8, 1)","(5, 4)",30,No
Trial 31,"(6, 6)","(5, 2)",25,No
Trial 32,"(8, 2)","(4, 3)",25,No
Trial 33,"(8, 3)","(3, 6)",40,No
Trial 34,"(1, 5)","(8, 3)",45,No
Trial 35,"(1, 1)","(4, 5)",35,No
Trial 36,"(4, 1)","(5, 6)",30,No
Trial 37,"(3, 3)","(6, 5)",25,No
Trial 38,"(8, 6)","(6, 4)",20,No
Trial 39,"(3, 6)","(6, 2)",35,No
Trial 40,"(5, 2)","(8, 6)",35,No
Trial 41,"(3, 1)","(5, 5)",30,No
Trial 42,"(4, 2)","(1, 5)",30,No
Trial 43,"(2, 6)","(8, 1)",55,No
Trial 44,"(1, 4)","(4, 6)",25,No
Trial 45,"(4, 1)","(8, 6)",45,No
Trial 46,"(2, 5)","(5, 2)",30,No
Trial 47,"(7, 6)","(6, 3)",20,No
Trial 48,"(3, 2)","(6, 3)",20,No
Trial 49,"(7, 1)","(1, 1)",30,No
Trial 50,"(4, 1)","(5, 5)",25,No
Trial 51,"(8, 3)","(3, 4)",30,No
Trial 52,"(8, 1)","(5, 6)",40,No
Trial 53,"(5, 3)","(8, 5)",25,No
Trial 54,"(4, 4)","(8, 2)",30,No
Trial 55,"(1, 1)","(5, 3)",30,No
Trial 56,"(1, 2)","(4, 4)",25,No
Trial 57,"(7, 5)","(4, 2)",30,No
Trial 58,"(4, 2)","(8, 3)",25,No
Trial 59,"(6, 6)","(7, 1)",30,No
Trial 60,"(6, 6)","(2, 3)",35,No
Trial 61,"(3, 4)","(6, 3)",20,No
Trial 62,"(7, 1)","(3, 2)",25,No
Trial 63,"(1, 5)","(7, 4)",35,No
Trial 64,"(4, 3)","(6, 6)",25,No
Trial 65,"(7, 6)","(7, 2)",20,No
Trial 66,"(6, 5)","(8, 3)",20,No
Trial 67,"(5, 6)","(2, 2)",35,No
Trial 68,"(4, 1)","(7, 4)",30,No
Trial 69,"(2, 3)","(8, 6)",45,No
Trial 70,"(7, 5)","(1, 1)",50,No
Trial 71,"(7, 3)","(4, 4)",20,No
Trial 72,"(6, 2)","(2, 5)",35,No
Trial 73,"(3, 6)","(5, 2)",30,No
Trial 74,"(6, 5)","(2, 2)",35,No
Trial 75,"(5, 6)","(8, 4)",25,No
Trial 76,"(1, 5)","(8, 4)",40,No
Trial 77,"(8, 5)","(6, 1)",30,No
Trial 78,"(5, 4)","(1, 4)",20,No
Trial 79,"(7, 3)","(1, 2)",35,No
Trial 80,"(8, 3)","(5, 2)",20,No
Trial 81,"(3, 5)","(6, 2)",30,No
Trial 82,"(4, 5)","(6, 3)",20,No
Trial 83,"(4, 6)","(7, 1)",40,No
Trial 84,"(8, 4)","(7, 1)",20,No
Trial 85,"(3, 1)","(8, 6)",50,No
Trial 86,"(5, 4)","(8, 2)",25,No
Trial 87,"(6, 6)","(3, 5)",20,No
Trial 88,"(3, 5)","(6, 4)",20,No
Trial 89,"(8, 6)","(2, 3)",45,No
Trial 90,"(7, 2)","(5, 6)",30,No
Trial 91,"(7, 2)","(8, 6)",25,No
Trial 92,"(5, 4)","(1, 2)",30,No
Trial 93,"(6, 2)","(4, 5)",25,No
Trial 94,"(3, 6)","(7, 4)",30,No
Trial 95,"(1, 5)","(8, 2)",50,No
Trial 96,"(8, 1)","(4, 3)",30,No
Trial 97,"(5, 2)","(2, 1)",20,No
Trial 98,"(2, 4)","(7, 4)",25,No
Trial 99,"(4, 1)","(2, 3)",20,No
